Name,Price,Car_Age,Fuel_Type_Petrol,Transmission_Manual,Engine,KMs_Driven,Engine_Liters
Tata Nano XTA,3.19,9,True,False,624,24941,0.624
Maruti Ritz LXi,3.19,14,True,True,1197,33292,1.197
Maruti Alto K10 VXI,3.19,14,True,True,998,46808,0.998
Mahindra Verito 1.5 D6 BSIV,3.19,13,False,True,1461,118683,1.461
Maruti Wagon R VXI,3.16,11,True,True,998,43628,0.998
Hyundai i10 Magna,3.16,14,True,True,1197,65423,1.197
Ford Fiesta Classic 1.4 Duratorq CLXI,3.16,13,False,True,1399,79985,1.399
Renault KWID RXT,3.15,9,True,True,799,4152,0.799
Maruti Swift Dzire Vdi BSIV,3.15,15,False,True,1248,105000,1.248
Honda City 1.5 V MT,3.15,15,True,True,1497,65100,1.497
Hyundai i10 Sportz,3.15,13,True,True,1197,70000,1.197
Maruti Swift LXI,3.15,12,True,True,1197,60000,1.197
Chevrolet Beat Diesel LS,3.15,9,False,True,936,83629,0.936
Honda Brio S MT,3.15,12,True,True,1198,17003,1.198
Hyundai i10 Magna,3.15,10,True,True,1197,34951,1.197
Volkswagen Vento Diesel Highline,3.15,14,False,True,1598,35000,1.598
Honda Amaze S Petrol,3.15,12,True,True,1199,32576,1.199
Maruti Alto K10 VXI,3.15,9,True,True,998,13198,0.998
Hyundai Grand i10 Asta,3.14,11,True,True,1197,41000,1.197
Honda Brio 1.2 VX MT,3.13,13,True,True,1198,91931,1.198
Hyundai i10 Era,3.12,12,True,True,1086,56075,1.086
Ford Figo Diesel EXI Option,3.12,13,False,True,1399,72500,1.399
Hyundai i20 Magna Optional 1.4 CRDi,3.11,12,False,True,1396,46000,1.396
Maruti Alto 800 VXI,3.11,8,True,True,796,38000,0.796
Maruti Ritz VDi,3.11,12,False,True,1248,99638,1.248
Skoda Laura 1.9 TDI MT Ambiente,3.11,16,False,True,1896,100000,1.896
Maruti Omni 8 Seater BSIV,3.11,9,True,True,796,55137,0.796
Honda City 1.5 S MT,3.1,14,True,True,1497,45501,1.497
Hyundai i10 Era,3.1,12,True,True,1086,46230,1.086
Maruti Swift Vdi BSIII,3.1,15,False,True,1248,135000,1.248
Maruti Swift Vdi BSIII,3.1,17,False,True,1248,107000,1.248
Renault Pulse RxL,3.1,11,False,True,1461,67668,1.461
Hyundai i10 Sportz 1.2 AT,3.1,14,True,False,1197,70816,1.197
Maruti Wagon R VXI BS IV,3.1,11,True,True,998,51000,0.998
Honda City 1.5 S MT,3.1,16,True,True,1497,64000,1.497
Maruti Wagon R VXI 1.2,3.1,10,True,True,1197,55000,1.197
Hyundai i10 Sportz AT,3.1,16,True,False,1197,60510,1.197
Maruti Swift Dzire VXi,3.1,16,True,True,1298,65000,1.298
Volkswagen Polo Petrol Comfortline 1.2L,3.1,13,True,True,1198,52000,1.198
Maruti Alto LXi,3.1,15,True,True,796,48105,0.796
Honda Accord 2.4 Inspire M/T,3.1,16,True,True,2354,79000,2.354
Renault KWID RXT,3.1,9,True,True,799,24000,0.799
Datsun GO Plus A,3.1,9,True,True,1198,35000,1.198
Maruti Wagon R LXI BS IV,3.1,10,True,True,998,36428,0.998
Maruti Celerio ZDi,3.1,10,False,True,793,33517,0.793
Hyundai Verna Transform VTVT,3.1,15,True,True,1599,51000,1.599
Honda Brio S MT,3.1,12,True,True,1198,41000,1.198
Toyota Etios Liva GD,3.1,12,False,True,1364,64000,1.364
Toyota Etios G,3.1,13,True,True,1496,60000,1.496
Volkswagen Polo Petrol Trendline 1.2L,3.1,13,True,True,1198,41000,1.198
Datsun Redi GO Sport,3.1,8,True,True,799,12000,0.799
Maruti Alto 800 LXI,3.1,8,True,True,796,30000,0.796
Hyundai i20 1.4 CRDi Magna,3.1,15,False,True,1396,94500,1.396
Hyundai i10 Magna 1.2,3.1,15,True,True,1197,74000,1.197
Mahindra Verito 1.5 D4 BSIV,3.1,10,False,True,1461,90000,1.461
Maruti Wagon R VXI BS IV,3.1,11,True,True,998,17400,0.998
Hyundai i10 Sportz,3.09,13,True,True,1197,57184,1.197
Maruti Wagon R VXI BS IV,3.08,14,True,True,998,36411,0.998
Renault KWID RXT,3.07,9,True,True,799,53886,0.799
Volkswagen Polo Diesel Highline 1.2L,3.05,15,False,True,1199,39000,1.199
Volkswagen Polo Petrol Comfortline 1.2L,3.05,14,True,True,1198,46000,1.198
Hyundai EON Era Plus,3.05,10,True,True,814,30158,0.814
Tata Indica Vista Quadrajet VX,3.05,12,False,True,1248,99500,1.248
Maruti Alto 800 LXI,3.04,9,True,True,796,51639,0.796
Maruti Wagon R VXI Minor ABS,3.02,12,True,True,1061,36716,1.061
Maruti Alto 800 LXI,3.01,10,True,True,796,21652,0.796
Maruti Wagon R LXI,3.01,11,True,True,998,52431,0.998
Hyundai EON Magna Plus,3.0,10,True,True,814,19000,0.814
Honda Civic 2006-2010 1.8 S AT,3.0,17,True,False,1799,152633,1.799
Maruti Swift Dzire VDi,3.0,16,False,True,1248,90000,1.248
Honda Accord VTi-L (AT),3.0,18,True,False,2354,80000,2.354
Maruti Alto 800 2016-2019 VXI,3.0,9,True,True,796,4000,0.796
Maruti Swift Dzire VXi,3.0,13,True,True,1298,50000,1.298
Ford Fiesta Classic 1.4 Duratorq CLXI,3.0,13,False,True,1399,107000,1.399
Honda Civic 2006-2010 1.8 V MT,3.0,17,True,True,1799,152000,1.799
Hyundai i10 Sportz 1.2,3.0,15,True,True,1197,50000,1.197
Skoda Fabia 1.2L Diesel Classic,3.0,15,False,True,1199,66285,1.199
Maruti Ritz VDi,3.0,15,False,True,1248,71000,1.248
Toyota Corolla Executive (HE),3.0,18,True,True,1794,89000,1.794
Hyundai i10 Magna AT,3.0,16,True,False,1197,50902,1.197
Ford Fusion Plus 1.4 TDCi Diesel,3.0,17,False,True,1399,75000,1.399
Honda Civic 2006-2010 1.8 V AT,3.0,17,True,False,1799,95000,1.799
Honda Amaze SX i-DTEC,3.0,11,False,True,1498,84677,1.498
Maruti Ritz VDi,3.0,13,False,True,1248,97000,1.248
Toyota Etios Liva GD SP,3.0,11,False,True,1364,104000,1.364
Skoda Rapid 1.6 TDI Elegance,3.0,13,False,True,1598,62000,1.598
Hyundai i10 Magna 1.2,3.0,12,True,True,1197,75049,1.197
Honda CR-V Petrol 2WD,3.0,21,True,False,1997,135000,1.997
Volkswagen Polo Petrol Highline 1.2L,3.0,14,True,True,1198,65000,1.198
Nissan Micra Diesel XV Premium,3.0,12,False,True,1461,69000,1.461
Nissan Micra XL,3.0,9,True,True,1198,31001,1.198
Hyundai i20 2015-2017 1.2 Asta with AVN,3.0,15,True,True,1197,50000,1.197
Mitsubishi Lancer GLXD,3.0,22,False,True,1998,125000,1.998
Honda City 1.5 V MT,3.0,15,True,True,1497,45008,1.497
Chevrolet Sail Hatchback 1.2 LS ABS,3.0,11,True,True,1199,14000,1.199
Renault KWID RXT,3.0,8,True,True,799,4700,0.799
Maruti Wagon R Stingray VXI,3.0,11,True,True,998,23840,0.998
Chevrolet Sail Hatchback LS ABS,3.0,12,False,True,1248,45000,1.248
Renault KWID RXT,3.0,9,True,True,799,12500,0.799
Maruti Alto K10 VXI,3.0,9,True,True,998,35000,0.998
Hyundai i20 1.2 Magna,3.0,15,True,True,1197,65000,1.197
Honda City 1.5 S MT,3.0,16,True,True,1497,71499,1.497
Hyundai Verna CRDi SX ABS,3.0,17,False,True,1493,150000,1.493
Toyota Corolla Altis G,3.0,16,True,True,1798,70000,1.798
Maruti Wagon R VXI BSIII,3.0,12,True,True,998,79000,0.998
Maruti Swift Dzire LDI,3.0,8,False,True,1248,60000,1.248
Mitsubishi Cedia Sports,3.0,16,True,True,1999,97000,1.999
Volkswagen Vento Petrol Trendline,3.0,14,True,True,1598,58000,1.598
Nissan Sunny 2011-2014 XL,3.0,14,True,True,1498,42000,1.498
Honda City ZX EXi,3.0,18,True,True,1497,91000,1.497
Hyundai i10 Sportz,3.0,13,True,True,1197,49000,1.197
Hyundai i10 Sportz,3.0,15,True,True,1197,26966,1.197
Nissan Micra Diesel XL,3.0,11,False,True,1461,100000,1.461
Maruti Alto K10 LXI Optional,3.0,9,True,True,998,7000,0.998
Maruti Alto K10 LXI,3.0,9,True,True,998,35027,0.998
Tata Indica V2 eLS,3.0,8,False,True,1396,129000,1.396
Maruti Wagon R LXI BS IV,3.0,8,True,True,998,8000,0.998
Hyundai EON Era Plus,3.0,9,True,True,814,70000,0.814
Maruti Ritz VDi,3.0,14,False,True,1248,91000,1.248
Maruti Swift Ldi BSIII,3.0,17,False,True,1248,100000,1.248
Ford Endeavour 4x2 XLT Limited Edition,3.0,18,False,True,2499,90000,2.499
Tata New Safari DICOR 2.2 VX 4x4,3.0,16,False,True,2179,120000,2.179
Nissan Sunny 2011-2014 XL,3.0,14,True,True,1498,41000,1.498
Tata Indigo CS eGVX,3.0,10,True,True,1193,103000,1.193
Hyundai i10 Sportz 1.1L,3.0,10,True,True,1086,24350,1.086
Fiat Linea Emotion,3.0,14,True,True,1368,48000,1.368
Ford Classic 1.4 Duratorq Titanium,3.0,11,False,True,1399,83500,1.399
Maruti Wagon R LXI BS IV,3.0,12,True,True,998,32425,0.998
Maruti Swift Lxi BSIII,3.0,16,True,True,1298,90456,1.298
Renault KWID 1.0 RXT Optional,3.0,9,True,True,999,26000,0.999
Renault KWID RXT Optional,2.99,9,True,True,799,16000,0.799
Renault KWID RXT,2.99,8,True,True,799,25000,0.799
Datsun GO T Option,2.99,9,True,True,1198,19000,1.198
Hyundai i10 Magna AT,2.99,16,True,False,1197,60000,1.197
Volkswagen Polo Diesel Comfortline 1.2L,2.99,13,False,True,1199,45000,1.199
Maruti Celerio LXI,2.99,10,True,True,998,30458,0.998
Honda City ZX CVT,2.99,17,True,False,1497,56000,1.497
Toyota Etios VX,2.99,13,True,True,1496,55000,1.496
Ford Fiesta Classic 1.4 Duratorq LXI,2.98,11,False,True,1388,61000,1.388
Fiat Linea T Jet,2.98,12,True,True,1368,60283,1.368
Hyundai i10 Era 1.1 iTech SE,2.97,13,True,True,1086,65727,1.086
Maruti Alto LXi BSIII,2.96,15,True,True,796,59136,0.796
Volkswagen Polo IPL II 1.2 Petrol Highline,2.96,15,True,True,1198,70290,1.198
Hyundai i20 1.4 CRDi Magna,2.95,12,False,True,1396,60000,1.396
Tata Manza Aqua Quadrajet BS IV,2.95,12,False,True,1248,47000,1.248
Ford Figo Petrol ZXI,2.95,14,True,True,1196,68465,1.196
Honda Civic 2010-2013 1.8 V MT,2.95,15,True,True,1799,61700,1.799
Ford Figo Diesel Titanium,2.95,13,False,True,1399,82000,1.399
Hyundai Verna 1.6 VTVT,2.95,14,True,True,1591,36226,1.591
Honda Brio V MT,2.95,13,True,True,1198,54000,1.198
Maruti Swift Dzire VXi,2.95,14,True,True,1298,58075,1.298
Hyundai EON Era Plus,2.95,10,True,True,814,66510,0.814
Hyundai i10 Sportz,2.95,12,True,True,1197,54500,1.197
Tata Indica V2 DLS,2.95,12,False,True,1396,62188,1.396
Maruti Alto 800 LXI,2.95,9,True,True,796,9370,0.796
Maruti Eeco 7 Seater Standard,2.95,10,True,True,1196,90413,1.196
Volkswagen Vento Petrol Highline,2.95,14,True,True,1598,66000,1.598
Hyundai i10 Sportz 1.1L,2.95,12,True,True,1086,84000,1.086
Hyundai i10 Magna,2.95,12,True,True,1197,63265,1.197
Hyundai i10 Magna AT,2.95,17,True,False,1197,58483,1.197
Maruti Ritz VDi,2.95,14,False,True,1248,127887,1.248
Volkswagen Polo Petrol Comfortline 1.2L,2.95,12,True,True,1198,24000,1.198
Skoda Laura 1.9 TDI AT Ambiente,2.95,16,False,False,1896,48000,1.896
Hyundai i10 Sportz AT,2.95,16,True,False,1197,37000,1.197
Hyundai i20 1.4 CRDi Asta,2.95,14,False,True,1396,37000,1.396
Maruti Ritz VDi,2.95,16,False,True,1248,83000,1.248
Tata Manza Aura Quadrajet BS IV,2.95,14,False,True,1248,70259,1.248
Maruti Swift VXI BSIII W/ ABS,2.95,15,True,True,1298,90246,1.298
Hyundai i10 Magna 1.2 iTech SE,2.95,14,True,True,1197,9489,1.197
Hyundai EON D Lite Plus,2.95,12,True,True,814,45010,0.814
Maruti Alto K10 LXI,2.93,11,True,True,998,51349,0.998
Tata Manza Club Class Quadrajet90 LS,2.9,12,False,True,1248,47304,1.248
Hyundai i10 Asta Sunroof AT,2.9,14,True,False,1197,54000,1.197
Ford Figo Diesel ZXI,2.9,14,False,True,1399,72000,1.399
Honda Brio EX MT,2.9,12,True,True,1198,42320,1.198
Hyundai i10 Sportz,2.9,15,True,True,1197,69000,1.197
Hyundai i10 Magna 1.1,2.9,13,True,True,1086,44000,1.086
Honda Brio S Option MT,2.9,13,True,True,1198,79000,1.198
Honda Civic 2010-2013 1.8 S MT,2.9,15,True,True,1799,86000,1.799
Tata Indigo LX,2.9,10,False,True,1405,78008,1.405
Volkswagen Polo Diesel Comfortline 1.2L,2.9,12,False,True,1199,64000,1.199
Hyundai Verna CRDi,2.9,16,False,True,1493,64514,1.493
Maruti Swift VDI BSIV,2.9,13,False,True,1248,52241,1.248
Maruti Wagon R VXI,2.9,12,True,True,998,61000,0.998
Maruti Swift Vdi BSIII,2.9,15,False,True,1248,152000,1.248
Ford Figo Diesel ZXI,2.9,14,False,True,1399,56500,1.399
Maruti Eeco 7 Seater Standard,2.9,11,True,True,1196,34669,1.196
Maruti Alto VXi,2.9,14,True,True,796,11000,0.796
Maruti Alto 800 2016-2019 LXI,2.9,7,True,True,796,26200,0.796
Mahindra Xylo D4 BSIV,2.9,13,False,True,2498,55000,2.498
Hyundai Verna CRDi 1.6 SX Option,2.9,17,False,True,1582,109606,1.582
Honda Amaze E i-Vtech,2.9,12,True,True,1198,40000,1.198
Maruti Ritz LDi,2.9,14,False,True,1248,79232,1.248
Honda Jazz S,2.9,14,True,True,1198,69768,1.198
Volkswagen Polo Diesel Trendline 1.2L,2.9,14,False,True,1199,77000,1.199
Maruti Alto 800 2016-2019 LXI,2.9,9,True,True,796,61000,0.796
Maruti Omni 8 Seater BSIV,2.9,8,True,True,796,24571,0.796
Volkswagen Vento 1.5 TDI Highline,2.9,14,False,True,1498,121311,1.498
Maruti Eeco 7 Seater Standard,2.9,11,True,True,1196,34670,1.196
Nissan Sunny 2011-2014 XL,2.9,12,True,True,1498,107000,1.498
Tata Manza ELAN Quadrajet BS IV,2.9,13,False,True,1248,148000,1.248
Tata Nano Twist XT,2.9,10,True,True,624,30676,0.624
Mahindra Scorpio 2.6 DX,2.9,20,False,True,2609,120000,2.609
Hyundai i10 Sportz AT,2.9,13,True,False,1197,62282,1.197
Volkswagen Vento Diesel Highline,2.9,14,False,True,1598,83000,1.598
Mahindra Bolero DI BSII,2.9,19,False,True,2523,82453,2.523
Maruti Swift VXI BSIII,2.9,16,True,True,1298,68000,1.298
Maruti Swift Dzire Tour LDI,2.9,11,False,True,1248,71800,1.248
Maruti Omni 8 Seater BSIV,2.9,8,True,True,796,21260,0.796
Hyundai EON Era Plus,2.9,10,True,True,814,68764,0.814
Volkswagen Polo Diesel Comfortline 1.2L,2.89,15,False,True,1199,84000,1.199
Maruti Alto LXi,2.88,13,True,True,796,49008,0.796
Chevrolet Beat LT,2.87,13,True,True,1199,24735,1.199
Maruti A-Star Vxi,2.87,15,True,True,998,55324,0.998
Chevrolet Beat LT Option,2.85,11,True,True,1199,38800,1.199
Mahindra Xylo E4,2.85,16,False,True,2498,70000,2.498
Nissan Micra Diesel XV,2.85,14,False,True,1461,39002,1.461
Maruti Swift Dzire Vdi BSIV,2.85,17,False,True,1248,91000,1.248
Hyundai i10 Sportz,2.85,13,True,True,1197,59000,1.197
Volkswagen Vento Petrol Highline AT,2.85,15,True,False,1598,33000,1.598
Hyundai EON Magna,2.85,9,True,True,814,27886,0.814
Hyundai i10 Magna 1.2,2.85,16,True,True,1197,84045,1.197
Maruti Swift VXI BSIV,2.85,19,True,True,1197,80010,1.197
Hyundai i10 Sportz 1.2,2.85,10,True,True,1197,18000,1.197
Hyundai Grand i10 Era,2.85,11,True,True,1197,19500,1.197
Honda City 1.5 V AT,2.85,15,True,False,1497,69000,1.497
Maruti SX4 ZXI AT Leather,2.85,16,True,False,1586,77652,1.586
Tata Indica Vista Aura 1.3 Quadrajet,2.85,13,False,True,1248,91183,1.248
Maruti Ritz VDi,2.85,13,False,True,1248,39772,1.248
Honda Brio S MT,2.85,11,True,True,1198,35000,1.198
Hyundai i10 Era 1.1,2.85,15,True,True,1086,56000,1.086
Hyundai i10 Magna 1.2,2.85,13,True,True,1197,51000,1.197
Tata Indica V2 eLS,2.85,8,False,True,1396,100400,1.396
Honda Accord 2.4 AT,2.85,17,True,False,2354,95000,2.354
Maruti Swift VXI BSIII,2.85,15,True,True,1298,75000,1.298
Maruti Wagon R VXI BS IV,2.85,12,True,True,998,62700,0.998
Maruti Swift Dzire ZXi,2.85,17,True,True,1298,64000,1.298
Maruti SX4 Vxi BSIV,2.83,15,True,True,1586,69918,1.586
Maruti Alto K10 2010-2014 VXI,2.81,13,True,True,998,65349,0.998
Maruti Celerio VXI,2.8,11,True,True,998,77000,0.998
Maruti Wagon R Stingray VXI,2.8,12,True,True,998,32378,0.998
Chevrolet Beat Diesel LS,2.8,12,False,True,936,26300,0.936
Maruti Wagon R VXI 1.2,2.8,11,True,True,1197,37000,1.197
Tata Nano XTA,2.8,9,True,False,624,29000,0.624
Tata Indigo CS eVX,2.8,9,False,True,1396,65000,1.396
Ford Fiesta 1.4 Duratorq ZXI,2.8,13,False,True,1399,78000,1.399
Toyota Corolla H4,2.8,17,True,False,1794,80000,1.794
Ford Fiesta EXi 1.4 TDCi Ltd,2.8,16,False,True,1399,160000,1.399
Hyundai i20 1.4 Magna ABS,2.8,16,False,True,1396,47000,1.396
Hyundai i10 Sportz,2.8,11,True,True,1197,90000,1.197
Maruti Swift VXI,2.8,15,True,True,1197,68000,1.197
Nissan Micra XV CVT,2.8,12,True,False,1198,89000,1.198
Maruti Alto 800 2016-2019 LXI,2.8,9,True,True,796,5700,0.796
Volkswagen Polo Petrol Comfortline 1.2L,2.8,12,True,True,1198,30000,1.198
Hyundai i20 Magna,2.8,15,True,True,1197,95000,1.197
Ford Figo Diesel ZXI,2.8,13,False,True,1399,70337,1.399
Maruti SX4 Zxi with Leather BSIII,2.8,15,True,True,1586,87000,1.586
Maruti Ritz VDi,2.8,14,False,True,1248,75308,1.248
Tata Indica Vista Quadrajet VX,2.8,13,False,True,1248,110000,1.248
Hyundai i10 Magna 1.2 iTech SE,2.8,13,True,True,1197,45275,1.197
Maruti Alto 800 2016-2019 LXI,2.8,9,True,True,796,24000,0.796
Hyundai i10 Magna 1.2,2.8,15,True,True,1197,70600,1.197
Maruti Wagon R VXI,2.8,10,True,True,998,14000,0.998
Hyundai i20 Sportz 1.2,2.8,12,True,True,1197,40300,1.197
Hyundai i20 1.2 Sportz,2.8,15,True,True,1197,52000,1.197
Volkswagen Polo Petrol Comfortline 1.2L,2.8,12,True,True,1198,38000,1.198
Toyota Etios G,2.8,14,True,True,1496,37000,1.496
Maruti Alto 800 LXI,2.79,10,True,True,796,21000,0.796
Maruti Celerio VXI,2.79,11,True,True,998,56000,0.998
Volkswagen Polo Diesel Highline 1.2L,2.79,12,False,True,1199,34212,1.199
Hyundai i10 Magna 1.2,2.78,13,True,True,1197,55231,1.197
Maruti SX4 ZXI MT BSIV,2.78,14,True,True,1586,79940,1.586
Honda City 1.5 S MT,2.78,16,True,True,1497,73200,1.497
Hyundai Santro Xing GL,2.78,14,True,True,1086,20842,1.086
Maruti Wagon R LXI Optional,2.75,11,True,True,998,25000,0.998
Hyundai i10 Sportz,2.75,14,True,True,1197,35000,1.197
Ford Figo Petrol EXI,2.75,15,True,True,1196,78400,1.196
Honda Brio S Option MT,2.75,13,True,True,1198,39566,1.198
Tata New Safari Dicor EX 4X2,2.75,14,False,True,2179,90000,2.179
Ford Fiesta 1.4 ZXi TDCi ABS,2.75,15,False,True,1399,82000,1.399
Hyundai EON Era Plus,2.75,9,True,True,814,11583,0.814
Ford Figo Diesel Titanium,2.75,15,False,True,1399,72000,1.399
Honda Brio S MT,2.75,12,True,True,1198,32807,1.198
Honda City 1.5 S MT,2.75,16,True,True,1497,65055,1.497
Volkswagen Vento IPL II Petrol Trendline,2.75,14,True,True,1598,66000,1.598
Skoda Fabia 1.4 MPI Ambiente,2.75,16,True,True,1390,87459,1.39
Skoda Fabia 1.4 TDI Active,2.75,16,False,True,1422,86000,1.422
Maruti Alto 800 LXI,2.75,11,True,True,796,58500,0.796
Hyundai i20 2015-2017 1.2 Magna,2.75,13,True,True,1197,39000,1.197
Hyundai i10 Era 1.1,2.75,12,True,True,1086,49000,1.086
Honda Brio 1.2 S Option MT,2.75,13,True,True,1198,40315,1.198
Volkswagen Polo Diesel Comfortline 1.2L,2.75,13,False,True,1199,52000,1.199
Ford Figo Diesel EXI,2.75,13,False,True,1399,55005,1.399
Ford Fiesta 1.4 ZXi TDCi ABS,2.75,16,False,True,1399,76000,1.399
Honda Civic 2006-2010 1.8 S MT,2.75,17,True,True,1799,80000,1.799
Hyundai i20 2015-2017 1.2 Asta,2.75,15,True,True,1197,72000,1.197
Mahindra Xylo E8 BS IV,2.75,14,False,True,2498,130000,2.498
Maruti Alto 800 LXI,2.75,8,True,True,796,2196,0.796
Maruti Alto 800 LXI Airbag,2.75,10,True,True,796,50000,0.796
Maruti Alto K10 VXI,2.75,14,True,True,998,64357,0.998
Hyundai EON Era Plus,2.75,10,True,True,814,38000,0.814
Maruti Alto 800 2016-2019 LXI,2.75,11,True,True,796,73000,0.796
Renault KWID RXT,2.75,9,True,True,799,12500,0.799
Hyundai i10 Magna 1.2,2.75,12,True,True,1197,60000,1.197
Hyundai i20 Sportz Petrol,2.75,15,True,True,1197,73000,1.197
Maruti Wagon R LXI BSIII,2.75,12,True,True,1061,53000,1.061
Maruti Swift Dzire LDi,2.75,15,False,True,1248,83000,1.248
Hyundai i10 Sportz,2.75,12,True,True,1197,62334,1.197
Toyota Corolla Altis VL,2.75,17,True,False,1798,110000,1.798
Hyundai EON 1.0 Kappa Magna Plus Optional,2.75,11,True,True,998,9759,0.998
Honda City 1.5 S MT,2.75,17,True,True,1497,114750,1.497
Honda Brio S Option MT,2.75,13,True,True,1198,25000,1.198
Maruti Wagon R LXI,2.75,15,True,True,998,21002,0.998
Nissan Micra Diesel XV,2.75,14,False,True,1461,83000,1.461
Hyundai i20 1.2 Magna,2.75,15,True,True,1197,57500,1.197
Maruti Alto 800 LXI,2.75,10,True,True,796,25000,0.796
Maruti Alto K10 2010-2014 VXI,2.75,12,True,True,998,54000,0.998
Datsun redi-GO S,2.75,9,True,True,799,26239,0.799
Honda Amaze EX i-Vtech,2.75,11,True,True,1198,48000,1.198
Maruti Swift Dzire Vdi BSIV,2.75,14,False,True,1248,68000,1.248
Hyundai i10 Magna 1.1,2.74,12,True,True,1086,53213,1.086
Hyundai i20 1.4 CRDi Magna,2.74,13,False,True,1396,60000,1.396
Hyundai i20 2015-2017 Magna,2.74,15,True,True,1197,80561,1.197
Maruti Wagon R LXI,2.74,13,True,True,998,45631,0.998
Honda Civic 2006-2010 1.8 V MT,2.71,16,True,True,1799,59000,1.799
Maruti Swift VXI BSIII,2.71,17,True,True,1298,65000,1.298
Datsun GO NXT,2.7,9,True,True,1198,6000,1.198
Maruti Zen Estilo LXI BSIII,2.7,13,True,True,998,59293,0.998
Maruti Swift DDiS VDI,2.7,17,False,True,1248,150000,1.248
Hyundai i20 1.2 Magna,2.7,14,True,True,1197,82000,1.197
Hyundai Santro Xing GL Plus,2.7,11,True,True,1086,41125,1.086
Maruti SX4 Vxi BSIV,2.7,16,True,True,1586,92000,1.586
Hyundai i10 Magna 1.2,2.7,16,True,True,1197,620000,1.197
Maruti Wagon R VXI,2.7,15,True,True,998,19119,0.998
Maruti A-Star Vxi,2.7,14,True,True,998,53766,0.998
Maruti SX4 ZXI MT BSIV,2.7,15,True,True,1586,63067,1.586
Hyundai i20 Sportz Diesel,2.7,15,False,True,1396,62000,1.396
Maruti Dzire VXI,2.7,14,True,True,1197,46687,1.197
Tata Indigo CS eGLX BS IV,2.7,10,True,True,1193,83000,1.193
Chevrolet Beat Diesel LT,2.7,13,False,True,936,61250,0.936
Mahindra Bolero SLE BSIII,2.7,18,False,True,2523,92000,2.523
Honda City ZX GXi,2.7,17,True,True,1497,69000,1.497
Volkswagen Polo 1.2 MPI Comfortline,2.7,14,True,True,1199,36431,1.199
Maruti Alto K10 2010-2014 VXI,2.7,11,True,True,998,52000,0.998
Tata Manza Aura Quadrajet,2.7,15,False,True,1248,76000,1.248
Tata Indigo CS LX (TDI) BS III,2.7,16,False,True,1396,167000,1.396
Tata Indigo eCS LS (TDI) BS-III,2.7,10,False,True,1405,83000,1.405
Tata Indigo eCS eLX BS IV,2.7,12,False,True,1396,31000,1.396
Hyundai i20 2015-2017 Asta,2.7,16,True,True,1197,66000,1.197
Honda City 1.5 V MT,2.7,15,True,True,1497,60000,1.497
Honda Jazz S,2.69,15,True,True,1198,82606,1.198
Maruti Wagon R VXI,2.69,17,True,True,998,53934,0.998
Maruti Swift Dzire LDI,2.69,12,False,True,1248,72000,1.248
Hyundai EON D Lite Plus,2.66,10,True,True,814,20000,0.814
Datsun redi-GO T Option,2.66,9,True,True,799,20487,0.799
Maruti Swift Dzire 1.2 Vxi BSIV,2.65,14,True,True,1197,69313,1.197
Volkswagen Polo Diesel Trendline 1.2L,2.65,13,False,True,1199,55339,1.199
Ford Figo Petrol LXI,2.65,15,True,True,1196,51192,1.196
Renault KWID RXT,2.65,10,True,True,799,28000,0.799
Hyundai i10 Era,2.65,13,True,True,1086,60000,1.086
Maruti Swift Dzire VXi,2.65,16,True,True,1298,54540,1.298
Maruti Wagon R VXI,2.65,12,True,True,998,32000,0.998
Chevrolet Beat Diesel LT,2.65,12,False,True,936,74000,0.936
Hyundai i20 Asta,2.65,16,True,True,1197,28000,1.197
Honda Accord V6 AT,2.65,19,True,False,2997,120000,2.997
Mahindra Xylo E2,2.65,15,False,True,2498,109147,2.498
Hyundai Accent GLE 1,2.65,18,True,True,1495,55000,1.495
Maruti Alto 800 2016-2019 LXI,2.65,9,True,True,796,60000,0.796
Volkswagen Polo Diesel Comfortline 1.2L,2.65,13,False,True,1199,74000,1.199
Hyundai EON Magna,2.65,11,True,True,814,47000,0.814
Honda Civic 2006-2010 1.8 S AT,2.65,17,True,False,1799,61938,1.799
Maruti Wagon R VXI,2.65,12,True,True,998,46000,0.998
Hyundai i20 Magna,2.65,13,True,True,1197,37000,1.197
Maruti Wagon R LXI BS IV,2.65,13,True,True,998,65000,0.998
Ford Figo Diesel EXI,2.65,13,False,True,1399,36542,1.399
Honda Civic 2006-2010 1.8 S MT,2.65,19,True,True,1799,110000,1.799
Maruti Alto 800 2016-2019 LXI,2.65,9,True,True,796,35000,0.796
